t,I,S,R
16.35,367.615,12.3442,620.041
16.36,367.2,12.3333,620.466
16.37,366.787,12.3225,620.891
16.38,366.373,12.3117,621.315
16.39,365.961,12.3012,621.738
16.4,365.548,12.2907,622.161
16.41,365.136,12.2803,622.584
16.42,364.725,12.2701,623.005
16.43,364.313,12.2599,623.427
16.44,363.903,12.2499,623.847
16.45,363.492,12.24,624.268
16.46,363.083,12.2301,624.687
16.47,362.673,12.2204,625.106
16.48,362.264,12.2108,625.525
16.49,361.855,12.2014,625.943
16.5,361.447,12.192,626.361
16.51,361.04,12.1827,626.778
16.52,360.632,12.1735,627.194
16.53,360.225,12.1645,627.61
16.54,359.819,12.1555,628.026
16.55,359.413,12.1467,628.44
16.56,359.007,12.1379,628.855
16.57,358.602,12.1293,629.269
16.58,358.197,12.1207,629.682
16.59,357.793,12.1123,630.095
16.6,357.389,12.104,630.507
16.61,356.986,12.0957,630.919
16.62,356.583,12.0876,631.33
16.63,356.18,12.0796,631.741
16.64,355.778,12.0716,632.151
16.65,355.376,12.0638,632.56
16.66,354.975,12.0561,632.969
16.67,354.574,12.0484,633.378
16.68,354.173,12.0409,633.786
16.69,353.773,12.0335,634.193
16.7,353.373,12.0261,634.6
16.71,352.974,12.0189,635.007
16.72,352.575,12.0117,635.413
16.73,352.177,12.0047,635.818
16.74,351.779,11.9977,636.223
16.75,351.382,11.9908,636.628
16.76,350.985,11.9841,637.031
16.77,350.588,11.9774,637.435
16.78,350.192,11.9708,637.838
16.79,349.796,11.9643,638.24
16.8,349.4,11.9579,638.642
16.81,349.005,11.9516,639.043
16.82,348.611,11.9454,639.444
16.83,348.217,11.9393,639.844
16.84,347.823,11.9333,640.244
16.85,347.43,11.9273,640.643
16.86,347.037,11.9215,641.042
16.87,346.645,11.9157,641.44
16.88,346.253,11.91,641.837
16.89,345.861,11.9045,642.235
16.9,345.47,11.899,642.631
16.91,345.079,11.8935,643.027
16.92,344.689,11.8882,643.423
16.93,344.299,11.883,643.818
16.94,343.909,11.8778,644.213
16.95,343.52,11.8728,644.607
16.96,343.132,11.8678,645
16.97,342.744,11.8629,645.394
16.98,342.356,11.8581,645.786
16.99,341.968,11.8534,646.178
17,341.582,11.8487,646.57
17.01,341.195,11.8442,646.961
17.02,340.809,11.8397,647.351
17.03,340.423,11.8353,647.741
17.04,340.038,11.831,648.131
17.05,339.653,11.8268,648.52
17.06,339.269,11.8226,648.909
17.07,338.885,11.8186,649.297
17.08,338.501,11.8146,649.684
17.09,338.118,11.8107,650.071
17.1,337.735,11.8069,650.458
17.11,337.353,11.8031,650.844
17.12,336.971,11.7995,651.229
17.13,336.59,11.7959,651.614
17.14,336.209,11.7924,651.999
17.15,335.828,11.7889,652.383
17.16,335.448,11.7856,652.766
17.17,335.068,11.7823,653.149
17.18,334.689,11.7791,653.532
17.19,334.31,11.776,653.914
17.2,333.931,11.773,654.296
17.21,333.553,11.77,654.677
17.22,333.176,11.7671,655.057
17.23,332.798,11.7643,655.437
17.24,332.422,11.7615,655.817
17.25,332.045,11.7589,656.196
17.26,331.669,11.7563,656.575
17.27,331.293,11.7538,656.953
17.28,330.918,11.7513,657.33
17.29,330.544,11.7489,657.708
17.3,330.169,11.7466,658.084
17.31,329.795,11.7444,658.46
17.32,329.422,11.7423,658.836
17.33,329.049,11.7402,659.211
17.34,328.676,11.7382,659.586
17.35,328.304,11.7362,659.96
17.36,327.932,11.7344,660.334
17.37,327.56,11.7326,660.707
17.38,327.189,11.7308,661.08
17.39,326.819,11.7292,661.452
17.4,326.449,11.7276,661.824
17.41,326.079,11.7261,662.195
17.42,325.709,11.7246,662.566
17.43,325.341,11.7232,662.936
17.44,324.972,11.7219,663.306
17.45,324.604,11.7207,663.675
17.46,324.236,11.7195,664.044
17.47,323.869,11.7184,664.413
17.48,323.502,11.7173,664.781
17.49,323.136,11.7163,665.148
17.5,322.769,11.7154,665.515
17.51,322.404,11.7146,665.882
17.52,322.039,11.7138,666.248
17.53,321.674,11.7131,666.613
17.54,321.309,11.7125,666.978
17.55,320.945,11.7119,667.343
17.56,320.582,11.7114,667.707
17.57,320.219,11.7109,668.071
17.58,319.856,11.7105,668.434
17.59,319.493,11.7102,668.796
17.6,319.131,11.7099,669.159
17.61,318.77,11.7097,669.52
17.62,318.409,11.7096,669.882
17.63,318.048,11.7095,670.242
17.64,317.688,11.7095,670.603
17.65,317.328,11.7096,670.963
17.66,316.968,11.7097,671.322
17.67,316.609,11.7099,671.681
17.68,316.251,11.7101,672.039
17.69,315.892,11.7104,672.397
17.7,315.534,11.7107,672.755
17.71,315.177,11.7112,673.112
17.72,314.82,11.7116,673.468
17.73,314.463,11.7122,673.825
17.74,314.107,11.7128,674.18
17.75,313.751,11.7134,674.535
17.76,313.396,11.7142,674.89
17.77,313.041,11.7149,675.244
17.78,312.686,11.7158,675.598
17.79,312.332,11.7167,675.952
17.8,311.978,11.7176,676.304
17.81,311.625,11.7186,676.657
17.82,311.272,11.7197,677.009
17.83,310.919,11.7208,677.36
17.84,310.567,11.722,677.711
17.85,310.215,11.7233,678.062
17.86,309.864,11.7246,678.412
17.87,309.513,11.7259,678.762
17.88,309.162,11.7273,679.111
17.89,308.812,11.7288,679.459
17.9,308.462,11.7303,679.808
17.91,308.113,11.7319,680.156
17.92,307.764,11.7335,680.503
17.93,307.415,11.7352,680.85
17.94,307.067,11.737,681.196
17.95,306.719,11.7388,681.542
17.96,306.372,11.7406,681.888
17.97,306.025,11.7425,682.233
17.98,305.678,11.7445,682.578
17.99,305.332,11.7465,682.922
18,304.986,11.7486,683.265
18.01,304.641,11.7507,683.609
18.02,304.296,11.7529,683.952
18.03,303.951,11.7551,684.294
18.04,303.607,11.7574,684.636
18.05,303.263,11.7597,684.977
18.06,302.92,11.7621,685.318
18.07,302.577,11.7646,685.659
18.08,302.234,11.7671,685.999
18.09,301.892,11.7696,686.339
18.1,301.55,11.7722,686.678
18.11,301.208,11.7748,687.017
18.12,300.867,11.7775,687.355
18.13,300.527,11.7803,687.693
18.14,300.186,11.7831,688.03
18.15,299.847,11.7859,688.367
18.16,299.507,11.7888,688.704
18.17,299.168,11.7918,689.04
18.18,298.829,11.7948,689.376
18.19,298.491,11.7978,689.711
18.2,298.153,11.8009,690.046
18.21,297.816,11.8041,690.38
18.22,297.479,11.8073,690.714
18.23,297.142,11.8105,691.048
18.24,296.806,11.8138,691.381
18.25,296.47,11.8172,691.713
18.26,296.134,11.8205,692.045
18.27,295.799,11.824,692.377
18.28,295.464,11.8275,692.708
18.29,295.13,11.831,693.039
18.3,294.796,11.8346,693.37
18.31,294.462,11.8382,693.7
18.32,294.129,11.8419,694.029
18.33,293.796,11.8456,694.358
18.34,293.464,11.8494,694.687
18.35,293.132,11.8532,695.015
18.36,292.8,11.8571,695.343
18.37,292.469,11.861,695.67
18.38,292.138,11.8649,695.997
18.39,291.807,11.8689,696.324
18.4,291.477,11.873,696.65
18.41,291.147,11.8771,696.976
18.42,290.818,11.8812,697.301
18.43,290.489,11.8854,697.626
18.44,290.16,11.8896,697.95
18.45,289.832,11.8939,698.274
18.46,289.504,11.8982,698.597
18.47,289.177,11.9026,698.92
18.48,288.85,11.907,699.243
18.49,288.523,11.9114,699.565
18.5,288.197,11.9159,699.887
18.51,287.871,11.9204,700.209
18.52,287.546,11.925,700.529
18.53,287.22,11.9297,700.85
18.54,286.896,11.9343,701.17
18.55,286.571,11.939,701.49
18.56,286.247,11.9438,701.809
18.57,285.924,11.9486,702.128
18.58,285.6,11.9534,702.446
18.59,285.278,11.9583,702.764
18.6,284.955,11.9632,703.082
18.61,284.633,11.9682,703.399
18.62,284.311,11.9732,703.716
18.63,283.99,11.9783,704.032
18.64,283.669,11.9833,704.348
18.65,283.348,11.9885,704.663
18.66,283.028,11.9937,704.978
18.67,282.708,11.9989,705.293
18.68,282.389,12.0041,705.607
18.69,282.07,12.0094,705.921
18.7,281.751,12.0148,706.234
18.71,281.433,12.0201,706.547
18.72,281.115,12.0256,706.86
18.73,280.797,12.031,707.172
18.74,280.48,12.0365,707.484
18.75,280.163,12.0421,707.795
18.76,279.847,12.0476,708.106
18.77,279.53,12.0533,708.416
18.78,279.215,12.0589,708.726
18.79,278.899,12.0646,709.036
18.8,278.584,12.0704,709.345
18.81,278.27,12.0761,709.654
18.82,277.956,12.082,709.962
18.83,277.642,12.0878,710.27
18.84,277.328,12.0937,710.578
18.85,277.015,12.0996,710.885
18.86,276.702,12.1056,711.192
18.87,276.39,12.1116,711.498
18.88,276.078,12.1177,711.804
18.89,275.766,12.1238,712.11
18.9,275.455,12.1299,712.415
18.91,275.144,12.136,712.72
18.92,274.834,12.1422,713.024
18.93,274.523,12.1485,713.328
18.94,274.214,12.1548,713.632
18.95,273.904,12.1611,713.935
18.96,273.595,12.1674,714.237
18.97,273.286,12.1738,714.54
18.98,272.978,12.1802,714.842
18.99,272.67,12.1867,715.143
19,272.362,12.1932,715.444
19.01,272.055,12.1997,715.745
19.02,271.748,12.2063,716.045
19.03,271.442,12.2129,716.345
19.04,271.136,12.2195,716.645
19.05,270.83,12.2262,716.944
19.06,270.524,12.2329,717.243
19.07,270.219,12.2397,717.541
19.08,269.915,12.2465,717.839
19.09,269.61,12.2533,718.136
19.1,269.306,12.2601,718.433
19.11,269.003,12.267,718.73
19.12,268.7,12.274,719.026
19.13,268.397,12.2809,719.322
19.14,268.094,12.2879,719.618
19.15,267.792,12.295,719.913
19.16,267.49,12.302,720.208
19.17,267.189,12.3091,720.502
19.18,266.888,12.3163,720.796
19.19,266.587,12.3234,721.09
19.2,266.286,12.3306,721.383
19.21,265.986,12.3379,721.676
19.22,265.687,12.3451,721.968
19.23,265.387,12.3524,722.26
19.24,265.089,12.3598,722.552
19.25,264.79,12.3672,722.843
19.26,264.492,12.3746,723.134
19.27,264.194,12.382,723.424
19.28,263.896,12.3895,723.714
19.29,263.599,12.397,724.004
19.3,263.302,12.4045,724.293
19.31,263.006,12.4121,724.582
19.32,262.71,12.4197,724.871
19.33,262.414,12.4273,725.159
19.34,262.119,12.435,725.446
19.35,261.823,12.4427,725.734
19.36,261.529,12.4505,726.021
19.37,261.234,12.4582,726.307
19.38,260.94,12.466,726.594
19.39,260.647,12.4739,726.879
19.4,260.353,12.4817,727.165
19.41,260.061,12.4896,727.45
19.42,259.768,12.4976,727.735
19.43,259.476,12.5055,728.019
19.44,259.184,12.5135,728.303
19.45,258.892,12.5215,728.586
19.46,258.601,12.5296,728.869
19.47,258.31,12.5377,729.152
19.48,258.02,12.5458,729.435
19.49,257.73,12.5539,729.717
19.5,257.44,12.5621,729.998
19.51,257.15,12.5703,730.279
19.52,256.861,12.5786,730.56
19.53,256.572,12.5868,730.841
19.54,256.284,12.5952,731.121
19.55,255.996,12.6035,731.401
19.56,255.708,12.6119,731.68
19.57,255.421,12.6202,731.959
19.58,255.134,12.6287,732.238
19.59,254.847,12.6371,732.516
19.6,254.561,12.6456,732.794
19.61,254.275,12.6541,733.071
19.62,253.989,12.6627,733.348
19.63,253.704,12.6713,733.625
19.64,253.419,12.6799,733.901
19.65,253.134,12.6885,734.177
19.66,252.85,12.6972,734.453
19.67,252.566,12.7059,734.728
19.68,252.282,12.7146,735.003
19.69,251.999,12.7233,735.278
19.7,251.716,12.7321,735.552
19.71,251.433,12.7409,735.826
19.72,251.151,12.7498,736.099
19.73,250.869,12.7586,736.372
19.74,250.588,12.7675,736.645
19.75,250.306,12.7765,736.917
19.76,250.025,12.7854,737.189
19.77,249.745,12.7944,737.461
19.78,249.465,12.8034,737.732
19.79,249.185,12.8124,738.003
19.8,248.905,12.8215,738.273
19.81,248.626,12.8306,738.543
19.82,248.347,12.8397,738.813
19.83,248.069,12.8489,739.083
19.84,247.79,12.8581,739.352
19.85,247.513,12.8673,739.62
19.86,247.235,12.8765,739.889
19.87,246.958,12.8858,740.156
19.88,246.681,12.8951,740.424
19.89,246.404,12.9044,740.691
19.9,246.128,12.9138,740.958
19.91,245.852,12.9231,741.225
19.92,245.577,12.9325,741.491
19.93,245.302,12.942,741.757
19.94,245.027,12.9514,742.022
19.95,244.752,12.9609,742.287
19.96,244.478,12.9704,742.552
19.97,244.204,12.98,742.816
19.98,243.93,12.9895,743.08
19.99,243.657,12.9991,743.344
20,243.384,13.0087,743.607
20.01,243.112,13.0184,743.87
20.02,242.839,13.0281,744.132
20.03,242.568,13.0378,744.395
20.04,242.296,13.0475,744.657
20.05,242.025,13.0572,744.918
20.06,241.754,13.067,745.179
20.07,241.483,13.0768,745.44
20.08,241.213,13.0866,745.7
20.09,240.943,13.0965,745.961
20.1,240.673,13.1064,746.22
20.11,240.404,13.1163,746.48
20.12,240.135,13.1262,746.739
20.13,239.866,13.1362,746.997
20.14,239.598,13.1462,747.256
20.15,239.33,13.1562,747.514
20.16,239.062,13.1662,747.771
20.17,238.795,13.1763,748.029
20.18,238.528,13.1864,748.286
20.19,238.261,13.1965,748.542
20.2,237.995,13.2066,748.798
20.21,237.729,13.2168,749.054
20.22,237.463,13.227,749.31
20.23,237.198,13.2372,749.565
20.24,236.933,13.2474,749.82
20.25,236.668,13.2577,750.074
20.26,236.403,13.268,750.329
20.27,236.139,13.2783,750.582
20.28,235.875,13.2886,750.836
20.29,235.612,13.299,751.089
20.3,235.349,13.3094,751.342
20.31,235.086,13.3198,751.594
20.32,234.823,13.3303,751.846
20.33,234.561,13.3407,752.098
20.34,234.299,13.3512,752.35
20.35,234.038,13.3617,752.601
20.36,233.776,13.3722,752.851
20.37,233.515,13.3828,753.102
20.38,233.255,13.3934,753.352
20.39,232.994,13.404,753.602
20.4,232.734,13.4146,753.851
20.41,232.475,13.4253,754.1
20.42,232.215,13.436,754.349
20.43,231.956,13.4467,754.597
20.44,231.697,13.4574,754.845
20.45,231.439,13.4682,755.093
20.46,231.181,13.4789,755.34
20.47,230.923,13.4897,755.587
20.48,230.666,13.5005,755.834
20.49,230.408,13.5114,756.08
20.5,230.152,13.5223,756.326
20.51,229.895,13.5332,756.572
20.52,229.639,13.5441,756.817
20.53,229.383,13.555,757.062
20.54,229.127,13.566,757.307
20.55,228.872,13.577,757.551
20.56,228.617,13.588,757.795
20.57,228.362,13.599,758.039
20.58,228.108,13.61,758.282
20.59,227.854,13.6211,758.525
20.6,227.6,13.6322,758.768
20.61,227.346,13.6433,759.01
20.62,227.093,13.6545,759.252
20.63,226.84,13.6657,759.494
20.64,226.588,13.6769,759.735
20.65,226.336,13.6881,759.976
20.66,226.084,13.6993,760.217
20.67,225.832,13.7106,760.457
20.68,225.581,13.7218,760.698
20.69,225.33,13.7331,760.937
20.7,225.079,13.7445,761.177
20.71,224.828,13.7558,761.416
20.72,224.578,13.7672,761.654
20.73,224.329,13.7786,761.893
20.74,224.079,13.79,762.131
20.75,223.83,13.8014,762.369
20.76,223.581,13.8129,762.606
20.77,223.332,13.8244,762.843
20.78,223.084,13.8359,763.08
20.79,222.836,13.8474,763.317
20.8,222.588,13.8589,763.553
20.81,222.341,13.8705,763.788
20.82,222.094,13.8821,764.024
20.83,221.847,13.8937,764.259
20.84,221.601,13.9053,764.494
20.85,221.354,13.917,764.729
20.86,221.109,13.9287,764.963
20.87,220.863,13.9404,765.197
20.88,220.618,13.9521,765.43
20.89,220.373,13.9638,765.663
20.9,220.128,13.9756,765.896
20.91,219.884,13.9874,766.129
20.92,219.64,13.9992,766.361
20.93,219.396,14.011,766.593
20.94,219.152,14.0228,766.825
20.95,218.909,14.0347,767.056
20.96,218.666,14.0466,767.287
20.97,218.423,14.0585,767.518
20.98,218.181,14.0704,767.748
20.99,217.939,14.0824,767.979
21,217.697,14.0943,768.208
21.01,217.456,14.1063,768.438
21.02,217.215,14.1183,768.667
21.03,216.974,14.1304,768.896
21.04,216.733,14.1424,769.124
21.05,216.493,14.1545,769.352
21.06,216.253,14.1666,769.58
21.07,216.013,14.1787,769.808
21.08,215.774,14.1908,770.035
21.09,215.535,14.203,770.262
21.1,215.296,14.2152,770.489
21.11,215.058,14.2274,770.715
21.12,214.819,14.2396,770.941
21.13,214.582,14.2518,771.167
21.14,214.344,14.2641,771.392
21.15,214.107,14.2764,771.617
21.16,213.869,14.2886,771.842
21.17,213.633,14.301,772.066
21.18,213.396,14.3133,772.291
21.19,213.16,14.3257,772.514
21.2,212.924,14.338,772.738
21.21,212.688,14.3504,772.961
21.22,212.453,14.3628,773.184
21.23,212.218,14.3753,773.407
21.24,211.983,14.3877,773.629
21.25,211.749,14.4002,773.851
21.26,211.515,14.4127,774.073
21.27,211.281,14.4252,774.294
21.28,211.047,14.4378,774.515
21.29,210.814,14.4503,774.736
21.3,210.581,14.4629,774.956
21.31,210.348,14.4755,775.177
21.32,210.115,14.4881,775.396
21.33,209.883,14.5007,775.616
21.34,209.651,14.5134,775.835
21.35,209.42,14.526,776.054
21.36,209.188,14.5387,776.273
21.37,208.957,14.5514,776.491
21.38,208.726,14.5642,776.709
21.39,208.496,14.5769,776.927
21.4,208.266,14.5897,777.145
21.41,208.036,14.6025,777.362
21.42,207.806,14.6153,777.579
21.43,207.577,14.6281,777.795
21.44,207.348,14.6409,778.011
21.45,207.119,14.6538,778.227
21.46,206.89,14.6667,778.443
21.47,206.662,14.6796,778.658
21.48,206.434,14.6925,778.874
21.49,206.206,14.7054,779.088
21.5,205.979,14.7184,779.303
21.51,205.752,14.7314,779.517
21.52,205.525,14.7443,779.731
21.53,205.298,14.7574,779.944
21.54,205.072,14.7704,780.158
21.55,204.846,14.7834,780.371
21.56,204.62,14.7965,780.583
21.57,204.395,14.8096,780.796
21.58,204.169,14.8227,781.008
21.59,203.944,14.8358,781.22
21.6,203.72,14.849,781.431
21.61,203.495,14.8621,781.643
21.62,203.271,14.8753,781.854
21.63,203.047,14.8885,782.064
21.64,202.824,14.9017,782.275
21.65,202.6,14.9149,782.485
21.66,202.377,14.9282,782.694
21.67,202.155,14.9414,782.904
21.68,201.932,14.9547,783.113
21.69,201.71,14.968,783.322
21.7,201.488,14.9814,783.531
21.71,201.266,14.9947,783.739
21.72,201.045,15.0081,783.947
21.73,200.824,15.0214,784.155
21.74,200.603,15.0348,784.362
21.75,200.382,15.0482,784.569
21.76,200.162,15.0617,784.776
21.77,199.942,15.0751,784.983
21.78,199.722,15.0886,785.189
21.79,199.503,15.1021,785.395
21.8,199.283,15.1156,785.601
21.81,199.064,15.1291,785.807
21.82,198.846,15.1426,786.012
21.83,198.627,15.1562,786.217
21.84,198.409,15.1697,786.421
21.85,198.191,15.1833,786.626
21.86,197.974,15.1969,786.83
21.87,197.756,15.2105,787.033
21.88,197.539,15.2242,787.237
21.89,197.322,15.2378,787.44
21.9,197.106,15.2515,787.643
21.91,196.889,15.2652,787.846
21.92,196.673,15.2789,788.048
21.93,196.457,15.2926,788.25
21.94,196.242,15.3064,788.452
21.95,196.027,15.3201,788.653
21.96,195.812,15.3339,788.854
21.97,195.597,15.3477,789.055
21.98,195.382,15.3615,789.256
21.99,195.168,15.3754,789.456
22,194.954,15.3892,789.657
22.01,194.741,15.4031,789.856
22.02,194.527,15.417,790.056
22.03,194.314,15.4309,790.255
22.04,194.101,15.4448,790.454
22.05,193.888,15.4587,790.653
22.06,193.676,15.4726,790.851
22.07,193.464,15.4866,791.05
22.08,193.252,15.5006,791.247
22.09,193.04,15.5146,791.445
22.1,192.829,15.5286,791.642
22.11,192.618,15.5426,791.839
22.12,192.407,15.5567,792.036
22.13,192.197,15.5708,792.233
22.14,191.986,15.5848,792.429
22.15,191.776,15.5989,792.625
22.16,191.566,15.613,792.821
22.17,191.357,15.6272,793.016
22.18,191.148,15.6413,793.211
22.19,190.938,15.6555,793.406
22.2,190.73,15.6697,793.601
22.21,190.521,15.6839,793.795
22.22,190.313,15.6981,793.989
22.23,190.105,15.7123,794.183
22.24,189.897,15.7266,794.376
22.25,189.69,15.7408,794.57
22.26,189.482,15.7551,794.763
22.27,189.275,15.7694,794.955
22.28,189.069,15.7837,795.148
22.29,188.862,15.798,795.34
22.3,188.656,15.8124,795.532
22.31,188.45,15.8267,795.723
22.32,188.244,15.8411,795.915
22.33,188.039,15.8555,796.106
22.34,187.833,15.8699,796.297
22.35,187.628,15.8844,796.487
22.36,187.424,15.8988,796.677
22.37,187.219,15.9133,796.868
22.38,187.015,15.9277,797.057
22.39,186.811,15.9422,797.247
22.4,186.607,15.9567,797.436
22.41,186.404,15.9712,797.625
22.42,186.201,15.9858,797.814
22.43,185.998,16.0003,798.002
22.44,185.795,16.0149,798.19
22.45,185.592,16.0295,798.378
22.46,185.39,16.0441,798.566
22.47,185.188,16.0587,798.753
22.48,184.986,16.0733,798.94
22.49,184.785,16.088,799.127
22.5,184.584,16.1026,799.314
22.51,184.383,16.1173,799.5
22.52,184.182,16.132,799.686
22.53,183.981,16.1467,799.872
22.54,183.781,16.1615,800.057
22.55,183.581,16.1762,800.243
22.56,183.381,16.191,800.428
22.57,183.182,16.2057,800.613
22.58,182.982,16.2205,800.797
22.59,182.783,16.2353,800.981
22.6,182.585,16.2501,801.165
22.61,182.386,16.265,801.349
22.62,182.188,16.2798,801.532
22.63,181.99,16.2947,801.716
22.64,181.792,16.3096,801.899
22.65,181.594,16.3245,802.081
22.66,181.397,16.3394,802.264
22.67,181.2,16.3543,802.446
22.68,181.003,16.3692,802.628
22.69,180.806,16.3842,802.81
22.7,180.61,16.3992,802.991
22.71,180.414,16.4142,803.172
22.72,180.218,16.4292,803.353
22.73,180.022,16.4442,803.534
22.74,179.827,16.4592,803.714
22.75,179.632,16.4743,803.894
22.76,179.437,16.4893,804.074
22.77,179.242,16.5044,804.254
22.78,179.047,16.5195,804.433
22.79,178.853,16.5346,804.612
22.8,178.659,16.5497,804.791
22.81,178.465,16.5649,804.97
22.82,178.272,16.58,805.148
22.83,178.079,16.5952,805.326
22.84,177.886,16.6104,805.504
22.85,177.693,16.6256,805.682
22.86,177.5,16.6408,805.859
22.87,177.308,16.656,806.036
22.88,177.116,16.6713,806.213
22.89,176.924,16.6865,806.39
22.9,176.732,16.7018,806.566
22.91,176.541,16.7171,806.742
22.92,176.35,16.7324,806.918
22.93,176.159,16.7477,807.094
22.94,175.968,16.763,807.269
22.95,175.778,16.7784,807.444
22.96,175.587,16.7937,807.619
22.97,175.397,16.8091,807.793
22.98,175.208,16.8245,807.968
22.99,175.018,16.8399,808.142
23,174.829,16.8553,808.316
23.01,174.64,16.8708,808.489
23.02,174.451,16.8862,808.663
23.03,174.262,16.9017,808.836
23.04,174.074,16.9171,809.009
23.05,173.886,16.9326,809.182
23.06,173.698,16.9481,809.354
23.07,173.51,16.9637,809.526
23.08,173.323,16.9792,809.698
23.09,173.136,16.9947,809.87
23.1,172.949,17.0103,810.041
23.11,172.762,17.0259,810.212
23.12,172.575,17.0415,810.383
23.13,172.389,17.0571,810.554
23.14,172.203,17.0727,810.724
23.15,172.017,17.0883,810.895
23.16,171.831,17.104,811.065
23.17,171.646,17.1197,811.234
23.18,171.461,17.1353,811.404
23.19,171.276,17.151,811.573
23.2,171.091,17.1667,811.742
23.21,170.907,17.1825,811.911
23.22,170.722,17.1982,812.079
23.23,170.538,17.2139,812.248
23.24,170.354,17.2297,812.416
23.25,170.171,17.2455,812.584
23.26,169.988,17.2613,812.751
23.27,169.804,17.2771,812.919
23.28,169.621,17.2929,813.086
23.29,169.439,17.3087,813.252
23.3,169.256,17.3246,813.419
23.31,169.074,17.3405,813.585
23.32,168.892,17.3563,813.752
23.33,168.71,17.3722,813.918
23.34,168.529,17.3881,814.083
23.35,168.347,17.404,814.249
23.36,168.166,17.42,814.414
23.37,167.985,17.4359,814.579
23.38,167.805,17.4519,814.744
23.39,167.624,17.4679,814.908
23.4,167.444,17.4838,815.072
23.41,167.264,17.4998,815.236
23.42,167.084,17.5159,815.4
23.43,166.904,17.5319,815.564
23.44,166.725,17.5479,815.727
23.45,166.546,17.564,815.89
23.46,166.367,17.5801,816.053
23.47,166.188,17.5961,816.216
23.48,166.01,17.6122,816.378
23.49,165.831,17.6284,816.54
23.5,165.653,17.6445,816.702
23.51,165.476,17.6606,816.864
23.52,165.298,17.6768,817.025
23.53,165.121,17.6929,817.186
23.54,164.943,17.7091,817.347
23.55,164.766,17.7253,817.508
23.56,164.59,17.7415,817.669
23.57,164.413,17.7577,817.829
23.58,164.237,17.774,817.989
23.59,164.061,17.7902,818.149
23.6,163.885,17.8065,818.309
23.61,163.709,17.8228,818.468
23.62,163.534,17.839,818.627
23.63,163.358,17.8554,818.786
23.64,163.183,17.8717,818.945
23.65,163.009,17.888,819.103
23.66,162.834,17.9043,819.262
23.67,162.66,17.9207,819.42
23.68,162.485,17.9371,819.578
23.69,162.311,17.9534,819.735
23.7,162.138,17.9698,819.892
23.71,161.964,17.9862,820.05
23.72,161.791,18.0027,820.206
23.73,161.618,18.0191,820.363
23.74,161.445,18.0356,820.52
23.75,161.272,18.052,820.676
23.76,161.1,18.0685,820.832
23.77,160.927,18.085,820.988
23.78,160.755,18.1015,821.143
23.79,160.584,18.118,821.298
23.8,160.412,18.1345,821.454
23.81,160.24,18.1511,821.608
23.82,160.069,18.1676,821.763
23.83,159.898,18.1842,821.918
23.84,159.727,18.2008,822.072
23.85,159.557,18.2174,822.226
23.86,159.386,18.234,822.38
23.87,159.216,18.2506,822.533
23.88,159.046,18.2672,822.686
23.89,158.877,18.2839,822.84
23.9,158.707,18.3005,822.992
23.91,158.538,18.3172,823.145
23.92,158.369,18.3339,823.298
23.93,158.2,18.3506,823.45
23.94,158.031,18.3673,823.602
23.95,157.862,18.384,823.754
23.96,157.694,18.4008,823.905
23.97,157.526,18.4175,824.056
23.98,157.358,18.4343,824.208
23.99,157.19,18.4511,824.359
24,157.023,18.4679,824.509
24.01,156.856,18.4847,824.66
24.02,156.689,18.5015,824.81
24.03,156.522,18.5183,824.96
24.04,156.355,18.5351,825.11
24.05,156.189,18.552,825.259
24.06,156.022,18.5689,825.409
24.07,155.856,18.5857,825.558
24.08,155.69,18.6026,825.707
24.09,155.525,18.6195,825.856
24.1,155.359,18.6365,826.004
24.11,155.194,18.6534,826.153
24.12,155.029,18.6703,826.301
24.13,154.864,18.6873,826.449
24.14,154.7,18.7043,826.596
24.15,154.535,18.7212,826.744
24.16,154.371,18.7382,826.891
24.17,154.207,18.7552,827.038
24.18,154.043,18.7723,827.185
24.19,153.879,18.7893,827.331
24.2,153.716,18.8063,827.478
24.21,153.553,18.8234,827.624
24.22,153.39,18.8405,827.77
24.23,153.227,18.8576,827.916
24.24,153.064,18.8747,828.061
24.25,152.902,18.8918,828.207
24.26,152.739,18.9089,828.352
24.27,152.577,18.926,828.497
24.28,152.416,18.9432,828.641
24.29,152.254,18.9603,828.786
24.3,152.092,18.9775,828.93
24.31,151.931,18.9947,829.074
24.32,151.77,19.0119,829.218
24.33,151.609,19.0291,829.362
24.34,151.449,19.0463,829.505
24.35,151.288,19.0635,829.648
24.36,151.128,19.0808,829.791
24.37,150.968,19.098,829.934
24.38,150.808,19.1153,830.077
24.39,150.648,19.1326,830.219
24.4,150.489,19.1499,830.361
24.41,150.33,19.1672,830.503
24.42,150.17,19.1845,830.645
24.43,150.012,19.2019,830.787
24.44,149.853,19.2192,830.928
24.45,149.694,19.2366,831.069
24.46,149.536,19.2539,831.21
24.47,149.378,19.2713,831.351
24.48,149.22,19.2887,831.491
24.49,149.062,19.3061,831.632
24.5,148.905,19.3235,831.772
24.51,148.747,19.341,831.912
24.52,148.59,19.3584,832.052
24.53,148.433,19.3759,832.191
24.54,148.276,19.3933,832.33
24.55,148.12,19.4108,832.469
24.56,147.963,19.4283,832.608
24.57,147.807,19.4458,832.747
24.58,147.651,19.4633,832.886
24.59,147.495,19.4808,833.024
24.6,147.34,19.4984,833.162
24.61,147.184,19.5159,833.3
24.62,147.029,19.5335,833.438
