Veces,Probabilidad,Diferencia,Pago_Lanzamiento,Pago_Finalizar,Esperado
10,0.500000,3,10.000000,100.000000,-4.000000
500,0.500000,3,10.000000,100.000000,9.240000
10000,0.500000,3,10.000000,100.000000,9.482000
10,0.500000,3,10.000000,100.000000,48.000000
500,0.500000,3,10.000000,100.000000,12.000000
10000,0.500000,3,10.000000,100.000000,10.266000
10,0.500000,3,10.000000,100.000000,8.000000
500,0.500000,3,10.000000,100.000000,10.280000
10000,0.500000,3,10.000000,100.000000,11.122000
10,0.500000,3,10.000000,100.000000,-4.000000
500,0.500000,3,10.000000,100.000000,8.320000
10000,0.500000,3,10.000000,100.000000,10.192000
10,0.500000,3,10.000000,100.000000,18.000000
500,0.500000,3,10.000000,100.000000,10.800000
10000,0.500000,3,10.000000,100.000000,9.500000
10,0.500000,3,10.000000,100.000000,16.000000
500,0.500000,3,10.000000,100.000000,9.840000
10000,0.500000,3,10.000000,100.000000,9.428000
10,0.500000,3,10.000000,100.000000,0.000000
500,0.500000,3,10.000000,100.000000,5.720000
10000,0.500000,3,10.000000,100.000000,9.234000
10,0.500000,3,10.000000,100.000000,-22.000000
500,0.500000,3,10.000000,100.000000,8.760000
10000,0.500000,3,10.000000,100.000000,10.612000
10,0.500000,3,10.000000,100.000000,38.000000
500,0.500000,3,10.000000,100.000000,13.840000
10000,0.500000,3,10.000000,100.000000,9.804000
10,0.500000,3,10.000000,100.000000,10.000000
500,0.500000,3,10.000000,100.000000,10.480000
10000,0.500000,3,10.000000,100.000000,9.638000
10,0.500000,3,10.000000,100.000000,22.000000
500,0.500000,3,10.000000,100.000000,12.040000
10000,0.500000,3,10.000000,100.000000,10.680000
10,0.500000,3,10.000000,100.000000,4.000000
500,0.500000,3,10.000000,100.000000,10.320000
10000,0.500000,3,10.000000,100.000000,9.340000
10,0.500000,3,10.000000,100.000000,18.000000
500,0.500000,3,10.000000,100.000000,12.960000
10000,0.500000,3,10.000000,100.000000,9.500000
